"","week_canton","aedes_aegypti","criaderos_de_mosquito","dengue","fiebre","plaquetas","buscar_trabajo","desempleo","empleo","comprar_carro","préstamo","tiquetes_avion","vacaciones","corte_agua","corte_de_agua","suspension_de_agua"
"1596","2021-48-212",0,0,0,0,0,0,0,0,0,0,0,58.41,0,0,0
"1597","2021-48-213",0,0,0,0,0,0,0,0,0,0,0,58.41,0,0,0
"1598","2021-48-214",0,0,0,0,0,0,0,0,0,0,0,58.41,0,0,0
"1599","2021-48-215",0,0,0,0,0,0,0,0,0,0,0,58.41,0,0,0
"1600","2021-48-216",0,0,0,0,0,0,0,0,0,0,0,58.41,0,0,0
"1601","2021-49-201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1602","2021-49-202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1603","2021-49-203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1604","2021-49-204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1605","2021-49-205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1606","2021-49-206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1607","2021-49-207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1608","2021-49-208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1609","2021-49-209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1610","2021-49-210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1611","2021-49-211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1612","2021-49-212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1613","2021-49-213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1614","2021-49-214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1615","2021-49-215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1616","2021-49-216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1617","2021-50-201",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1618","2021-50-202",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1619","2021-50-203",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1620","2021-50-204",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1621","2021-50-205",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1622","2021-50-206",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1623","2021-50-207",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1624","2021-50-208",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1625","2021-50-209",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1626","2021-50-210",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1627","2021-50-211",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1628","2021-50-212",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1629","2021-50-213",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1630","2021-50-214",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1631","2021-50-215",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1632","2021-50-216",0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0
"1633","2021-51-201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1634","2021-51-202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1635","2021-51-203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1636","2021-51-204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1637","2021-51-205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1638","2021-51-206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1639","2021-51-207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1640","2021-51-208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1641","2021-51-209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1642","2021-51-210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1643","2021-51-211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1644","2021-51-212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1645","2021-51-213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1646","2021-51-214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1647","2021-51-215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1648","2021-51-216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1649","2021-52-201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1650","2021-52-202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1651","2021-52-203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1652","2021-52-204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1653","2021-52-205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1654","2021-52-206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1655","2021-52-207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1656","2021-52-208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1657","2021-52-209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1658","2021-52-210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1659","2021-52-211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1660","2021-52-212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1661","2021-52-213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1662","2021-52-214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1663","2021-52-215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1664","2021-52-216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1665","2022-1-201",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1666","2022-1-202",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1667","2022-1-203",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1668","2022-1-204",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1669","2022-1-205",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1670","2022-1-206",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1671","2022-1-207",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1672","2022-1-208",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1673","2022-1-209",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1674","2022-1-210",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1675","2022-1-211",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1676","2022-1-212",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1677","2022-1-213",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1678","2022-1-214",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1679","2022-1-215",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1680","2022-1-216",0,0,0,0,0,0,0,70.6,0,0,0,0,0,0,0
"1681","2022-2-201",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1682","2022-2-202",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1683","2022-2-203",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1684","2022-2-204",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1685","2022-2-205",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1686","2022-2-206",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1687","2022-2-207",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1688","2022-2-208",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1689","2022-2-209",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1690","2022-2-210",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1691","2022-2-211",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1692","2022-2-212",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1693","2022-2-213",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1694","2022-2-214",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1695","2022-2-215",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1696","2022-2-216",0,0,0,0,0,0,0,42.21,0,0,0,0,0,0,0
"1697","2022-3-201",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1698","2022-3-202",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1699","2022-3-203",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1700","2022-3-204",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1701","2022-3-205",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1702","2022-3-206",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1703","2022-3-207",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1704","2022-3-208",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1705","2022-3-209",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1706","2022-3-210",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1707","2022-3-211",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1708","2022-3-212",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1709","2022-3-213",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1710","2022-3-214",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1711","2022-3-215",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1712","2022-3-216",0,0,0,0,0,0,0,58.32,0,0,0,0,0,0,0
"1713","2022-4-201",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1714","2022-4-202",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1715","2022-4-203",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1716","2022-4-204",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1717","2022-4-205",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1718","2022-4-206",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1719","2022-4-207",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1720","2022-4-208",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1721","2022-4-209",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1722","2022-4-210",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1723","2022-4-211",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1724","2022-4-212",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1725","2022-4-213",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1726","2022-4-214",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1727","2022-4-215",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1728","2022-4-216",0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0
"1729","2022-5-201",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1730","2022-5-202",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1731","2022-5-203",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1732","2022-5-204",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1733","2022-5-205",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1734","2022-5-206",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1735","2022-5-207",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1736","2022-5-208",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1737","2022-5-209",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1738","2022-5-210",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1739","2022-5-211",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1740","2022-5-212",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1741","2022-5-213",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1742","2022-5-214",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1743","2022-5-215",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1744","2022-5-216",0,0,0,0,0,0,0,36.84,0,0,0,0,0,0,0
"1745","2022-6-201",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1746","2022-6-202",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1747","2022-6-203",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1748","2022-6-204",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1749","2022-6-205",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1750","2022-6-206",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1751","2022-6-207",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1752","2022-6-208",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1753","2022-6-209",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1754","2022-6-210",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1755","2022-6-211",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1756","2022-6-212",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1757","2022-6-213",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1758","2022-6-214",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1759","2022-6-215",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1760","2022-6-216",0,0,0,0,0,0,0,54.49,0,0,0,0,0,0,0
"1761","2022-7-201",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1762","2022-7-202",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1763","2022-7-203",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1764","2022-7-204",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1765","2022-7-205",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1766","2022-7-206",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1767","2022-7-207",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1768","2022-7-208",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1769","2022-7-209",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1770","2022-7-210",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1771","2022-7-211",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1772","2022-7-212",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1773","2022-7-213",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1774","2022-7-214",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1775","2022-7-215",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1776","2022-7-216",0,0,0,50.15,0,0,0,39.91,0,0,0,0,0,0,0
"1777","2022-8-201",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1778","2022-8-202",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1779","2022-8-203",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1780","2022-8-204",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1781","2022-8-205",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1782","2022-8-206",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1783","2022-8-207",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1784","2022-8-208",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1785","2022-8-209",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1786","2022-8-210",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1787","2022-8-211",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1788","2022-8-212",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1789","2022-8-213",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1790","2022-8-214",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1791","2022-8-215",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1792","2022-8-216",0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0
"1793","2022-9-201",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1794","2022-9-202",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1795","2022-9-203",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1796","2022-9-204",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1797","2022-9-205",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1798","2022-9-206",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1799","2022-9-207",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1800","2022-9-208",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1801","2022-9-209",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1802","2022-9-210",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1803","2022-9-211",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1804","2022-9-212",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1805","2022-9-213",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1806","2022-9-214",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1807","2022-9-215",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1808","2022-9-216",0,0,0,0,0,0,0,32.76,87,0,0,0,0,0,0
"1809","2022-10-201",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1810","2022-10-202",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1811","2022-10-203",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1812","2022-10-204",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1813","2022-10-205",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1814","2022-10-206",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1815","2022-10-207",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1816","2022-10-208",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1817","2022-10-209",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1818","2022-10-210",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1819","2022-10-211",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1820","2022-10-212",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1821","2022-10-213",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1822","2022-10-214",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1823","2022-10-215",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1824","2022-10-216",0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0
"1825","2022-11-201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1826","2022-11-202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1827","2022-11-203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1828","2022-11-204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1829","2022-11-205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1830","2022-11-206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1831","2022-11-207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1832","2022-11-208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1833","2022-11-209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1834","2022-11-210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1835","2022-11-211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1836","2022-11-212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1837","2022-11-213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1838","2022-11-214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1839","2022-11-215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1840","2022-11-216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1841","2022-12-201",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1842","2022-12-202",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1843","2022-12-203",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1844","2022-12-204",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1845","2022-12-205",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1846","2022-12-206",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1847","2022-12-207",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1848","2022-12-208",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1849","2022-12-209",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1850","2022-12-210",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1851","2022-12-211",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1852","2022-12-212",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1853","2022-12-213",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1854","2022-12-214",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1855","2022-12-215",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1856","2022-12-216",0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0
"1857","2022-13-201",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1858","2022-13-202",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1859","2022-13-203",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1860","2022-13-204",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1861","2022-13-205",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1862","2022-13-206",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1863","2022-13-207",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1864","2022-13-208",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1865","2022-13-209",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1866","2022-13-210",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1867","2022-13-211",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1868","2022-13-212",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1869","2022-13-213",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1870","2022-13-214",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1871","2022-13-215",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1872","2022-13-216",0,0,0,0,0,0,0,29.04,0,0,0,0,0,0,0
"1873","2022-14-201",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1874","2022-14-202",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1875","2022-14-203",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1876","2022-14-204",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1877","2022-14-205",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1878","2022-14-206",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1879","2022-14-207",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1880","2022-14-208",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1881","2022-14-209",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1882","2022-14-210",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1883","2022-14-211",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1884","2022-14-212",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1885","2022-14-213",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1886","2022-14-214",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1887","2022-14-215",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1888","2022-14-216",0,0,0,0,0,0,0,16.38,0,0,0,0,0,0,0
"1889","2022-15-201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1890","2022-15-202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1891","2022-15-203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1892","2022-15-204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1893","2022-15-205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1894","2022-15-206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1895","2022-15-207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1896","2022-15-208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1897","2022-15-209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1898","2022-15-210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1899","2022-15-211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1900","2022-15-212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901","2022-15-213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902","2022-15-214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1903","2022-15-215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1904","2022-15-216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1905","2022-16-201",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1906","2022-16-202",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1907","2022-16-203",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1908","2022-16-204",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1909","2022-16-205",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1910","2022-16-206",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1911","2022-16-207",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1912","2022-16-208",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1913","2022-16-209",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1914","2022-16-210",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1915","2022-16-211",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1916","2022-16-212",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1917","2022-16-213",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1918","2022-16-214",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1919","2022-16-215",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
"1920","2022-16-216",0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
